device,node_id,time_utc_usec,active_intensity,q_factor,histogram_count,azimuth,elevation,yaw,pitch,roll,north,east,down
dev2,43,1781042931579000,17.549659729003906,1.6472336053848267,23,255.88912963867188,4.810574054718018,17.719970703125,40.79893112182617,-172.83432006835938,0.0009806649759411812,0.004067161586135626,-0.0013428479433059692
dev2,43,1781042931747000,19.097164154052734,2.3543670177459717,28,164.8348388671875,-6.849729537963867,17.723846435546875,40.80592346191406,-172.84547424316406,0.000767863355576992,0.004030430689454079,-0.0012582920026034117
dev2,43,1781042931915000,18.822404861450195,2.3449127674102783,22,98.21124267578125,-11.55463981628418,17.7314453125,40.804969787597656,-172.84620666503906,0.0005123844603076577,0.003922170493751764,-0.0012864669552072883
dev2,43,1781042932087000,18.132457733154297,1.9879074096679688,24,165.80584716796875,35.56232833862305,17.734283447265625,40.80393600463867,-172.84364318847656,0.00019206867727916688,0.003773836651816964,-0.0015002050204202533
dev2,43,1781042932254000,16.8336238861084,1.3958086967468262,9,112.46072387695312,-58.91774368286133,17.7371826171875,40.7996940612793,-172.83863830566406,-9.756181680131704e-05,0.0036220867186784744,-0.0017304717330262065
dev2,43,1781042932426000,16.258140563964844,1.4235877990722656,15,287.00677490234375,-19.773330688476562,17.74005126953125,40.80351257324219,-172.84246826171875,-0.00029379056650213897,0.003497919300571084,-0.0018410028424113989
dev2,43,1781042932590000,16.689773559570312,1.511167049407959,18,344.94451904296875,-10.473913192749023,17.75091552734375,40.7999267578125,-172.84349060058594,-0.0003870910149998963,0.003370382823050022,-0.0018027524929493666
dev2,43,1781042932758000,17.41888999938965,1.5792375802993774,20,288.8277282714844,-8.24162483215332,17.75872802734375,40.79739761352539,-172.84568786621094,-0.0003830683999694884,0.003236363874748349,-0.0016260093543678522
dev2,43,1781042932926000,17.569801330566406,1.9302043914794922,22,275.3452453613281,39.81010818481445,17.76434326171875,40.80177307128906,-172.84649658203125,-0.00029467663262039423,0.0031585064716637135,-0.0017406002152711153
dev2,43,1781042933094000,17.749744415283203,1.9737019538879395,19,187.7946014404297,-23.418378829956055,17.7691650390625,40.799129486083984,-172.8457794189453,-0.00021707425185013562,0.0030994180124253035,-0.0018633564468473196
dev2,43,1781042933265000,17.704252243041992,1.7980327606201172,28,193.683837890625,4.966257095336914,17.772979736328125,40.80141067504883,-172.8496551513672,-0.0001681630383245647,0.003077156376093626,-0.0019421054748818278
dev2,43,1781042933433000,17.282756805419922,1.7430267333984375,26,202.978515625,-23.15923309326172,17.77685546875,40.79960250854492,-172.84593200683594,-0.00012386756134219468,0.0030676776077598333,-0.0019283359870314598
dev2,43,1781042933601000,39.305843353271484,6.280606269836426,43,203.24826049804688,1.786434292793274,17.778167724609375,40.80242919921875,-172.84808349609375,-9.998877067118883e-05,0.0030897539108991623,-0.00182818784378469
dev2,43,1781042933769000,52.403316497802734,10.648248672485352,39,190.86087036132812,-6.02406120300293,17.77667236328125,40.7995719909668,-172.847412109375,-5.730850898544304e-05,0.0031246778089553118,-0.0018395759398117661
dev2,43,1781042933939000,48.2636604309082,7.04767370223999,45,198.17648315429688,7.4258952140808105,17.773956298828125,40.79916000366211,-172.84620666503906,2.9511449611163698e-05,0.0032255686819553375,-0.0018221475183963776
dev2,43,1781042934106000,40.652915954589844,3.993257522583008,37,194.91738891601562,6.660375595092773,17.777069091796875,40.79887771606445,-172.84576416015625,0.00013195959036238492,0.0033625562209635973,-0.0017570118652656674
dev2,43,1781042934273000,33.92775344848633,5.473147392272949,32,169.4080810546875,-6.630244255065918,17.778228759765625,40.797019958496094,-172.84446716308594,0.00025810892111621797,0.0034850670490413904,-0.0016217901138588786
dev2,43,1781042934444000,29.88361167907715,5.176617622375488,29,193.38253784179688,-4.940769672393799,17.777435302734375,40.796688079833984,-172.8450164794922,0.0004008851828984916,0.003567258594557643,-0.0014476953074336052
dev2,43,1781042934612000,45.32209014892578,10.65274715423584,37,201.20376586914062,3.2076220512390137,17.7818603515625,40.79221725463867,-172.8427734375,0.0005362955271266401,0.0035878170747309923,-0.001294575515203178
dev2,43,1781042934780000,45.334529876708984,9.8236722946167,33,191.43734741210938,-4.423412799835205,17.788970947265625,40.7909049987793,-172.84388732910156,0.0006736456998623908,0.003606827463954687,-0.001237179501913488
dev2,43,1781042934949000,38.016502380371094,7.04762601852417,25,198.62643432617188,-24.894943237304688,17.793548583984375,40.79248809814453,-172.84124755859375,0.0007573106558993459,0.0036792829632759094,-0.0011208630166947842
dev2,43,1781042935116000,33.12616729736328,7.428826808929443,26,207.33335876464844,-28.072189331054688,17.7938232421875,40.789241790771484,-172.83676147460938,0.000800460169557482,0.0037928621750324965,-0.00100141076836735
dev2,43,1781042935284000,27.332916259765625,6.199162006378174,44,133.69509887695312,-10.984926223754883,17.7933349609375,40.78968048095703,-172.83523559570312,0.0007965784170664847,0.0038736590649932623,-0.0008691386319696903
dev2,43,1781042935452000,27.175647735595703,8.686534881591797,31,133.26986694335938,-11.612027168273926,17.78662109375,40.79156494140625,-172.8355712890625,0.0007701347931288183,0.00392369506880641,-0.0006826749304309487
dev2,43,1781042935624000,23.637649536132812,4.902714729309082,40,136.90869140625,-8.229970932006836,17.789520263671875,40.790767669677734,-172.8280792236328,0.0007012448040768504,0.003980644047260284,-0.0006907545030117035
dev2,43,1781042935791000,19.29909324645996,2.3679213523864746,28,159.564697265625,-7.269946098327637,17.7864990234375,40.78855895996094,-172.83140563964844,0.0006279358058236539,0.004067500587552786,-0.000706744845956564
dev2,43,1781042935959000,18.649803161621094,2.146470546722412,20,41.96270751953125,7.827968597412109,17.78997802734375,40.787017822265625,-172.82789611816406,0.0006118249730207026,0.00414922833442688,-0.0007036323077045381
dev2,43,1781042936127000,17.116409301757812,1.5727636814117432,24,74.73077392578125,22.60757064819336,17.7930908203125,40.78627395629883,-172.8252716064453,0.000646330532617867,0.004205241799354553,-0.0006637948099523783
dev2,43,1781042936295000,16.71877670288086,1.5670673847198486,28,189.71591186523438,21.7955265045166,17.791839599609375,40.788307189941406,-172.83132934570312,0.0007458379259333014,0.004240234848111868,-0.0005376769695430994
dev2,43,1781042936463000,17.22199821472168,1.8190476894378662,22,43.17156982421875,-38.18450927734375,17.79705810546875,40.78821563720703,-172.83067321777344,0.0009018467972055078,0.004259489476680756,-0.0004707835032604635
dev2,43,1781042936632000,17.08304786682129,1.5885711908340454,10,136.05569458007812,42.51605987548828,17.802734375,40.78793716430664,-172.83091735839844,0.0010821950854733586,0.004343449138104916,-0.00042988068889826536
dev2,43,1781042936802000,16.69809913635254,1.5034111738204956,33,262.33978271484375,-9.553387641906738,17.8072509765625,40.79612350463867,-172.8231964111328,0.0012234288733452559,0.00440761586651206,-0.0003878163988701999
dev2,43,1781042936970000,19.69840431213379,2.3098576068878174,38,161.7298583984375,-8.02153491973877,17.8768310546875,40.78359603881836,-172.8081817626953,0.0013159950030967593,0.004426817875355482,-0.0003410622011870146
dev2,43,1781042937138000,18.21819305419922,1.9710025787353516,23,104.00137329101562,10.730175018310547,17.912628173828125,40.76728820800781,-172.8427276611328,0.001286458340473473,0.004355170298367739,-0.00012209224223624915
dev2,43,1781042937307000,16.216445922851562,1.4313462972640991,18,105.39523315429688,-23.49161720275879,17.920654296875,40.748680114746094,-172.76951599121094,0.0011516507947817445,0.004220307804644108,0.0005917227827012539
dev2,43,1781042937475000,18.3198184967041,2.1920785903930664,26,257.17767333984375,5.055235385894775,17.897308349609375,40.78750228881836,-172.83035278320312,0.000971307628788054,0.004072642419487238,0.0015262806555256248
dev2,43,1781042937645000,18.397686004638672,1.7666099071502686,24,345.19091796875,-6.993192195892334,17.956390380859375,40.778079986572266,-172.80393981933594,0.0007102858508005738,0.003904452081769705,0.0024918527342379093
dev2,43,1781042937810000,17.390459060668945,1.4763445854187012,28,226.87738037109375,8.773594856262207,17.98297119140625,40.76507568359375,-172.81964111328125,0.0003549277316778898,0.0037071548867970705,0.0034840572625398636
dev2,43,1781042937981000,16.857545852661133,1.6701411008834839,18,287.3803405761719,25.145776748657227,17.970916748046875,40.78462219238281,-172.7936248779297,-9.908084030030295e-05,0.00347460201010108,0.00445857597514987
dev2,43,1781042938149000,18.40024185180664,2.045708417892456,23,39.74481201171875,-7.339370250701904,17.945892333984375,40.792240142822266,-172.79566955566406,-0.00060244370251894,0.0032541481778025627,0.005497360602021217
dev2,43,1781042938317000,33.445037841796875,4.1309027671813965,56,168.9552001953125,50.14444351196289,17.932891845703125,40.80622100830078,-172.81336975097656,-0.0010659731924533844,0.0030010787304490805,0.006533378269523382
dev2,43,1781042938485000,32.32850646972656,3.9928202629089355,40,201.77792358398438,6.905603408813477,17.95135498046875,40.78022384643555,-172.76394653320312,-0.0014462268445640802,0.0026997034437954426,0.007559891790151596
dev2,43,1781042938653000,42.012603759765625,7.065802574157715,49,191.80641174316406,2.6736056804656982,17.946075439453125,40.80823516845703,-172.80726623535156,-0.0015504620969295502,0.0025784887839108706,0.007949070073664188
dev2,43,1781042938821000,32.798606872558594,3.866521120071411,35,229.45872497558594,9.558886528015137,17.925933837890625,40.814823150634766,-172.82603454589844,-0.001473402720876038,0.0026578055694699287,0.007923866622149944
dev2,43,1781042938989000,25.327274322509766,5.4477458000183105,20,133.48577880859375,-12.084773063659668,17.91705322265625,40.818599700927734,-172.8393096923828,-0.0014184822794049978,0.002696937182918191,0.007762047927826643
dev2,43,1781042939157000,16.849605560302734,1.5068974494934082,18,319.9481201171875,10.022319793701172,17.9534912109375,40.813106536865234,-172.79612731933594,-0.0013075927272439003,0.002763183321803808,0.00746004655957222
dev2,43,1781042939328000,20.538759231567383,2.565523147583008,56,103.18246459960938,-24.53000831604004,17.9691162109375,40.79808807373047,-172.81369018554688,-0.0011798656778410077,0.0028335314709693193,0.007032783702015877
dev2,43,1781042939496000,17.260753631591797,1.6072591543197632,27,218.7166748046875,10.29022216796875,17.97308349609375,40.80876541137695,-172.8573455810547,-0.001171844662167132,0.0028642157558351755,0.006443964317440987
dev2,43,1781042939664000,16.881019592285156,1.5699357986450195,22,233.0721435546875,8.51890754699707,18.012725830078125,40.818580627441406,-172.8856964111328,-0.001258163945749402,0.0028751862701028585,0.005911733023822308
dev2,43,1781042939832000,17.195159912109375,1.6023958921432495,29,69.29669189453125,-6.916907787322998,18.0267333984375,40.82013702392578,-172.8545684814453,-0.0013797256397083402,0.0028966728132218122,0.0054948171600699425
dev2,43,1781042940000000,17.364030838012695,1.870377540588379,21,254.47232055664062,-6.865426063537598,18.0467529296875,40.826229095458984,-172.84666442871094,-0.0014760239282622933,0.0029771062545478344,0.005172655917704105
dev2,43,1781042940168000,18.548364639282227,2.20749568939209,18,14.554931640625,20.588062286376953,18.0506591796875,40.82561492919922,-172.85043334960938,-0.001549196196720004,0.003101540496572852,0.0048097544349730015
dev2,43,1781042940336000,16.850954055786133,1.4886490106582642,17,275.98388671875,19.832958221435547,18.04901123046875,40.82685852050781,-172.85389709472656,-0.0016127160051837564,0.0032302485778927803,0.004439132288098335
dev2,43,1781042940507000,19.353057861328125,1.9524211883544922,28,77.47018432617188,-27.280033111572266,18.061767578125,40.81917953491211,-172.8296356201172,-0.0016429865499958396,0.003279516939073801,0.004065782763063908
dev2,43,1781042940677000,16.683177947998047,1.4996651411056519,20,124.4677734375,37.3984489440918,18.034942626953125,40.83436584472656,-172.83555603027344,-0.0017127691535279155,0.0032845253590494394,0.0037550595588982105
dev2,43,1781042940844000,18.166431427001953,1.9008142948150635,28,137.81332397460938,-33.705810546875,18.026397705078125,40.82716369628906,-172.83253479003906,-0.0017404798418283463,0.0032444389071315527,0.0034659786615520716
dev2,43,1781042941011000,18.125314712524414,1.795261025428772,27,257.51629638671875,20.000577926635742,18.021697998046875,40.84312438964844,-172.875732421875,-0.0017481005052104592,0.0031013020779937506,0.0032016935292631388
dev2,43,1781042941182000,16.921106338500977,1.651674747467041,20,261.0045166015625,-11.629813194274902,18.028076171875,40.81645965576172,-172.82704162597656,-0.0017513150814920664,0.002935812110081315,0.003001976292580366
dev2,43,1781042941347000,17.70526695251465,1.8036208152770996,18,19.84930419921875,8.093643188476562,17.988037109375,40.84966278076172,-172.9026641845703,-0.0016753535019233823,0.0027926298789680004,0.002896483987569809
dev2,43,1781042941515000,17.85389518737793,2.010215997695923,39,258.67840576171875,5.411733627319336,17.984375,40.857276916503906,-172.91375732421875,-0.0015474100364372134,0.0026872216258198023,0.002806109841912985
