node_id,time_utc_usec,active_intensity,q_factor,histogram_count,azimuth,elevation,yaw,pitch,roll,north,east,down
44,946684917419000,28.10025978088379,5.111734390258789,49,118.96075439453125,6.2807464599609375,192.69558715820312,1.3106977939605713,53.49892044067383,-148.01475524902344,266.51019287109375,-0.3269951641559601
41,946684917439000,26.763925552368164,3.6254963874816895,31,210.69056701660156,-170.83865356445312,192.6941375732422,1.3112943172454834,53.48170852661133,-148.04029846191406,266.498291015625,-0.327249675989151
44,946684917522000,20.913583755493164,2.0289461612701416,33,211.79034423828125,55.065345764160156,192.69163513183594,1.2920968532562256,53.47922897338867,-148.1451873779297,266.44854736328125,-0.32802778482437134
44,946684917627000,25.955463409423828,3.569905996322632,81,267.48052978515625,50.829254150390625,192.6666717529297,1.3178555965423584,53.41347885131836,-148.27764892578125,266.3847961425781,-0.3290093243122101
41,946684917543000,20.268077850341797,2.003772258758545,27,55.566680908203125,-97.58444213867188,192.69522094726562,1.2919082641601562,53.47437286376953,-148.1714324951172,266.435791015625,-0.328158438205719
44,946684917735000,42.10881805419922,10.617767333984375,384,266.3345031738281,52.49840545654297,192.75062561035156,1.3916682004928589,53.49001693725586,-148.42263793945312,266.31597900390625,-0.3293442130088806
41,946684917645000,38.47468185424805,11.176627159118652,190,210.49082946777344,-112.88751220703125,192.67820739746094,1.3247780799865723,53.39101791381836,-148.30441284179688,266.37200927734375,-0.32913902401924133
44,946684917837000,39.17234420776367,11.859498023986816,134,245.59249877929688,52.84104537963867,192.7918701171875,1.373542070388794,53.57793426513672,-148.52513122558594,266.26654052734375,-0.32553547620773315
41,946684917753000,46.98990249633789,10.684656143188477,378,210.06082153320312,-113.64897918701172,192.7515106201172,1.400866150856018,53.533546447753906,-148.44801330566406,266.3036193847656,-0.3294479548931122
41,946684917858000,41.07521057128906,11.2532377243042,278,210.5723114013672,-113.25286865234375,192.78878784179688,1.3901677131652832,53.5845832824707,-148.5208740234375,266.2678527832031,-0.32310041785240173
44,946684917942000,50.140953063964844,19.798917770385742,142,248.50808715820312,52.4101448059082,192.80734252929688,1.408805251121521,53.55378723144531,-148.48899841308594,266.2802734375,-0.3146061599254608
41,946684917963000,49.54227066040039,10.063777923583984,234,210.6685028076172,-112.0611801147461,192.81890869140625,1.4297218322753906,53.55805969238281,-148.47779846191406,266.2849426269531,-0.3127995729446411
44,946684918047000,55.684234619140625,17.540678024291992,152,248.281982421875,48.01606369018555,192.7599334716797,1.4922947883605957,53.41448974609375,-148.42234802246094,266.30914306640625,-0.30288875102996826
41,946684918068000,53.56285095214844,9.615395545959473,304,209.52491760253906,-110.99076080322266,192.73959350585938,1.4819482564926147,53.37498092651367,-148.41200256347656,266.3137512207031,-0.30028122663497925
44,946684918155000,48.04627227783203,9.534876823425293,140,247.73614501953125,53.011871337890625,192.7474822998047,1.4409246444702148,53.25516891479492,-148.37820434570312,266.3286437988281,-0.2916315793991089
41,946684918173000,52.22549819946289,9.69686222076416,194,182.9282684326172,-98.62649536132812,192.72732543945312,1.4532349109649658,53.2745361328125,-148.3713836669922,266.3315124511719,-0.28979143500328064
44,946684918260000,44.18876266479492,7.467487335205078,290,266.193603515625,51.5734748840332,192.7315673828125,1.473893642425537,53.376121520996094,-148.3459930419922,266.3418884277344,-0.27829861640930176
41,946684918278000,53.87380599975586,9.291666984558105,261,215.7350616455078,-113.1478271484375,192.74497985839844,1.4853990077972412,53.37702941894531,-148.3436737060547,266.34283447265625,-0.27688243985176086
44,946684918365000,54.358612060546875,7.718564033508301,422,266.0179443359375,51.13858413696289,192.73336791992188,1.4759963750839233,53.377052307128906,-148.3269500732422,266.34954833984375,-0.26613959670066833
41,946684918383000,58.732017517089844,8.333683967590332,216,183.80152893066406,-97.81964111328125,192.75399780273438,1.4824111461639404,53.37599563598633,-148.32408142089844,266.3506774902344,-0.26419705152511597
44,946684918470000,49.050743103027344,9.848274230957031,134,245.58702087402344,55.152610778808594,192.72854614257812,1.532047986984253,53.40463638305664,-148.31533813476562,266.3539123535156,-0.25771552324295044
41,946684918488000,52.83778381347656,11.501705169677734,214,203.73666381835938,-100.12627410888672,192.72509765625,1.5208659172058105,53.416587829589844,-148.31382751464844,266.3544616699219,-0.25634580850601196
44,946684918578000,50.355838775634766,13.991649627685547,80,249.96600341796875,61.29747772216797,192.77330017089844,1.4941258430480957,53.2984504699707,-148.30975341796875,266.3563537597656,-0.2519139051437378
41,946684918595000,50.705284118652344,10.346145629882812,149,204.99508666992188,-99.23291778564453,192.74282836914062,1.4974861145019531,53.26953887939453,-148.30941772460938,266.35650634765625,-0.2511255145072937
44,946684918680000,46.7291259765625,11.841887474060059,161,260.3533630371094,61.685264587402344,192.69190979003906,1.5161864757537842,53.19148254394531,-148.3097381591797,266.356201171875,-0.24869182705879211
41,946684918698000,45.671199798583984,6.890874862670898,174,207.11488342285156,-114.687255859375,192.67926025390625,1.4893977642059326,53.21332931518555,-148.3102264404297,266.3558654785156,-0.24824830889701843
