node_id,time_utc_usec,active_intensity,q_factor,histogram_count,azimuth,elevation,yaw,pitch,roll,north,east,down
40,1775261971868276,29.408437728881836,2.648514986038208,28,307.381591796875,111.83026123046875,42.082305908203125,-1.8158364295959473,-3.8331100940704346,11.692669868469238,4.582962989807129,-5.825789451599121
40,1775261971967276,30.253700256347656,3.9878413677215576,3,334.3831787109375,94.05166625976562,42.084014892578125,-1.8131918907165527,-3.8339741230010986,11.692672729492188,4.58296012878418,-5.826059341430664
40,1775261972069276,27.91851234436035,2.5359981060028076,25,1.536590576171875,116.72270965576172,42.0863037109375,-1.8153589963912964,-3.8346145153045654,11.692656517028809,4.5829596519470215,-5.826576232910156
40,1775261972168276,31.060392379760742,3.1856305599212646,5,109.4105224609375,162.64913940429688,42.08831787109375,-1.8193385601043701,-3.833474636077881,11.69263744354248,4.582975387573242,-5.826913833618164
40,1775261972268276,29.314756393432617,2.171823024749756,19,88.07986450195312,126.35935974121094,42.0909423828125,-1.8226042985916138,-3.832817316055298,11.692598342895508,4.582943916320801,-5.827116012573242
40,1775261972366276,28.088438034057617,2.2371397018432617,23,10.145782470703125,112.8515396118164,42.094085693359375,-1.821657419204712,-3.836216926574707,11.692597389221191,4.582919120788574,-5.827142238616943
40,1775261972468276,27.830860137939453,1.926255702972412,4,262.2078857421875,183.24386596679688,42.094818115234375,-1.8304246664047241,-3.8385558128356934,11.692645072937012,4.582879543304443,-5.827510833740234
40,1775261972567276,27.354944229125977,1.695396065711975,1,343.59661865234375,175.21353149414062,42.09613037109375,-1.867700219154358,-3.8472306728363037,11.692734718322754,4.582855701446533,-5.828045845031738
40,1775261972666276,32.16572570800781,3.7251293659210205,15,290.07342529296875,147.4104461669922,42.095703125,-1.8869248628616333,-3.8413407802581787,11.692742347717285,4.582839488983154,-5.828415870666504
40,1775261972768276,32.988197326660156,2.547543525695801,22,41.28094482421875,107.04509735107422,42.092803955078125,-1.887451410293579,-3.827599048614502,11.692699432373047,4.582818508148193,-5.828545570373535
40,1775261972867276,29.57204818725586,1.8640336990356445,15,58.65020751953125,155.88636779785156,42.09454345703125,-1.904165267944336,-3.802290201187134,11.692590713500977,4.582766056060791,-5.828693389892578
40,1775261972969276,32.409423828125,3.278291702270508,15,271.2423095703125,139.20095825195312,42.09368896484375,-1.9059579372406006,-3.796055793762207,11.69247055053711,4.582728385925293,-5.828798770904541
40,1775261973068276,27.747400283813477,2.3701486587524414,23,334.0610656738281,128.32052612304688,42.088409423828125,-1.8363677263259888,-3.847993850708008,11.692249298095703,4.582582950592041,-5.828973293304443
40,1775261973168276,27.319499969482422,1.8628367185592651,13,154.00836181640625,83.82820129394531,42.090423583984375,-1.8342615365982056,-3.837617874145508,11.692069053649902,4.582489013671875,-5.828758716583252
40,1775261973266276,31.002376556396484,3.3626136779785156,24,63.47808837890625,141.04965209960938,42.092926025390625,-1.8261587619781494,-3.8362181186676025,11.691896438598633,4.582391262054443,-5.828400611877441
40,1775261973368276,29.378034591674805,2.517829179763794,7,89.59085083007812,79.19435119628906,42.093902587890625,-1.8319040536880493,-3.8287792205810547,11.691729545593262,4.582274913787842,-5.827956676483154
40,1775261973467276,29.93809700012207,2.7837817668914795,6,26.31646728515625,140.76953125,42.0965576171875,-1.8285086154937744,-3.8242077827453613,11.691543579101562,4.582156181335449,-5.827322959899902
40,1775261973566276,28.52117156982422,2.011356830596924,7,270.4207763671875,88.40746307373047,42.10015869140625,-1.824679970741272,-3.8301875591278076,11.69135570526123,4.58200216293335,-5.826784610748291
40,1775261973668276,29.342758178710938,2.851850748062134,11,144.216064453125,129.7482147216797,42.10308837890625,-1.815856695175171,-3.834226369857788,11.691132545471191,4.581814289093018,-5.826351642608643
40,1775261973767276,28.784082412719727,2.0083584785461426,21,271.133544921875,147.1815185546875,42.105712890625,-1.8150044679641724,-3.8352701663970947,11.690930366516113,4.581628799438477,-5.826215744018555
40,1775261973866276,35.40321731567383,4.604339122772217,11,29.9794921875,69.03185272216797,42.10723876953125,-1.8129109144210815,-3.835777759552002,11.690727233886719,4.581451892852783,-5.826529026031494
40,1775261973968276,33.78975296020508,3.831301212310791,10,116.42974853515625,64.31021881103516,42.109771728515625,-1.8163894414901733,-3.833300828933716,11.690556526184082,4.581272602081299,-5.826712608337402
40,1775261974067276,28.811819076538086,2.2682111263275146,8,311.41363525390625,76.23712158203125,42.11236572265625,-1.815411925315857,-3.835780620574951,11.69035816192627,4.5810770988464355,-5.826755523681641
40,1775261974166276,33.53561019897461,4.014731407165527,2,272.55078125,210.38677978515625,42.114013671875,-1.8138145208358765,-3.8361239433288574,11.690177917480469,4.580897331237793,-5.826921463012695
40,1775261974270276,30.11420249938965,2.5806124210357666,3,270.26092529296875,207.0760955810547,42.11798095703125,-1.8162972927093506,-3.8327314853668213,11.690143585205078,4.5808258056640625,-5.826581001281738
40,1775261974367276,31.162254333496094,3.944654703140259,1,229.5274658203125,208.78915405273438,42.11773681640625,-1.8169593811035156,-3.8341546058654785,11.690227508544922,4.580861568450928,-5.8259406089782715
40,1775261974466276,37.443634033203125,5.701442241668701,3,307.889404296875,214.12400817871094,42.1181640625,-1.818511724472046,-3.8322489261627197,11.690320014953613,4.580893039703369,-5.825211048126221
40,1775261974568276,56.16527557373047,12.398016929626465,37,65.756103515625,80.39730834960938,42.118804931640625,-1.8192096948623657,-3.830810785293579,11.690373420715332,4.580898284912109,-5.82465124130249
40,1775261974667276,60.817848205566406,5.7087626457214355,15,114.9249267578125,66.371826171875,42.11968994140625,-1.8181966543197632,-3.83493709564209,11.690409660339355,4.580901622772217,-5.82381534576416
40,1775261974766276,60.62742233276367,5.913821220397949,20,91.542236328125,79.10778045654297,42.12249755859375,-1.8118435144424438,-3.841602087020874,11.69040298461914,4.5808587074279785,-5.823318958282471
40,1775261974868276,57.126651763916016,6.673826217651367,28,92.16717529296875,67.60932922363281,42.123931884765625,-1.8153960704803467,-3.8372671604156494,11.690370559692383,4.580812931060791,-5.822714805603027
40,1775261974970276,60.43359375,7.126179218292236,11,83.41888427734375,54.54547119140625,42.124267578125,-1.8130769729614258,-3.8387792110443115,11.690343856811523,4.580785751342773,-5.822147846221924
40,1775261975066276,65.80364227294922,13.366004943847656,18,141.86212158203125,52.57525634765625,42.127838134765625,-1.821133017539978,-3.830275058746338,11.690361022949219,4.580779075622559,-5.821443557739258
40,1775261975169276,52.61296844482422,7.02996301651001,4,110.9776611328125,50.99384307861328,42.12744140625,-1.8114254474639893,-3.841179609298706,11.690359115600586,4.580737113952637,-5.820979595184326
40,1775261975267276,59.11676788330078,9.942045211791992,42,55.16845703125,96.85379028320312,42.1282958984375,-1.8178194761276245,-3.8318233489990234,11.690354347229004,4.58070182800293,-5.820437431335449
40,1775261975366276,53.69164276123047,6.632983207702637,22,65.53680419921875,101.00682067871094,42.127471923828125,-1.8130106925964355,-3.838353395462036,11.690343856811523,4.580626964569092,-5.820080757141113
40,1775261975468276,49.69551467895508,8.848609924316406,72,83.7003173828125,114.88856506347656,42.127960205078125,-1.824588656425476,-3.833094358444214,11.690357208251953,4.5805745124816895,-5.819291114807129
40,1775261975567276,49.89128494262695,6.368969917297363,59,87.29345703125,114.89452362060547,42.128173828125,-1.8249515295028687,-3.841142416000366,11.690373420715332,4.580494403839111,-5.818209171295166
40,1775261975666276,52.527809143066406,8.158474922180176,16,28.974365234375,84.38871765136719,42.12939453125,-1.8383196592330933,-3.8424875736236572,11.690436363220215,4.580451488494873,-5.817046165466309
40,1775261975768276,53.572120666503906,6.906729221343994,11,29.26568603515625,86.10218811035156,42.130035400390625,-1.8451725244522095,-3.8565802574157715,11.690513610839844,4.580418109893799,-5.81634521484375
40,1775261975867276,55.751983642578125,5.281209945678711,18,61.908660888671875,67.82547760009766,42.13287353515625,-1.8442649841308594,-3.8577511310577393,11.690539360046387,4.580448150634766,-5.815816402435303
40,1775261975967276,50.81632614135742,4.450445652008057,15,5.801849365234375,125.23255157470703,42.135223388671875,-1.86191987991333,-3.8374178409576416,11.690584182739258,4.580480098724365,-5.815536975860596
40,1775261976068276,48.40966796875,9.433908462524414,36,28.539581298828125,112.57308959960938,42.13623046875,-1.8422267436981201,-3.854559898376465,11.69058895111084,4.580521106719971,-5.815403461456299
40,1775261976167276,39.885009765625,3.3338818550109863,16,49.219207763671875,84.68125915527344,42.1378173828125,-1.8487372398376465,-3.8506128787994385,11.690608024597168,4.580573558807373,-5.815107345581055
40,1775261976266276,44.67422103881836,6.482357501983643,17,304.23883056640625,149.2683563232422,42.13934326171875,-1.8438060283660889,-3.8592965602874756,11.690640449523926,4.580644607543945,-5.814530372619629
40,1775261976368276,42.60400390625,7.701584815979004,24,299.99664306640625,157.81431579589844,42.13934326171875,-1.8431833982467651,-3.862279176712036,11.690706253051758,4.580747604370117,-5.8139801025390625
40,1775261976467276,39.85460662841797,4.978021144866943,11,86.9783935546875,170.58453369140625,42.14154052734375,-1.8481438159942627,-3.8583860397338867,11.690783500671387,4.580853462219238,-5.813625812530518
40,1775261976566276,31.650177001953125,2.6800696849823,18,91.0931396484375,148.960205078125,42.1431884765625,-1.8450162410736084,-3.8600919246673584,11.690876960754395,4.5809221267700195,-5.813145637512207
40,1775261976668276,32.398826599121094,4.617697715759277,27,295.614501953125,97.07585144042969,42.144989013671875,-1.8448617458343506,-3.858840227127075,11.690956115722656,4.580988883972168,-5.812289237976074
40,1775261976767276,30.898094177246094,2.537156581878662,10,232.432861328125,94.2671890258789,42.145721435546875,-1.8316006660461426,-3.8653626441955566,11.691047668457031,4.581007957458496,-5.811430931091309
40,1775261976869276,32.846004486083984,4.8738861083984375,38,327.2199401855469,126.72865295410156,42.148284912109375,-1.8308748006820679,-3.864821672439575,11.691082954406738,4.581010818481445,-5.810621738433838
40,1775261976968276,29.636798858642578,2.2684948444366455,27,338.634521484375,109.1034927368164,42.1497802734375,-1.830073356628418,-3.8623714447021484,11.691059112548828,4.580964088439941,-5.809900283813477
40,1775261977067276,33.3238639831543,4.686880111694336,34,327.7399597167969,115.47237396240234,42.15130615234375,-1.8316359519958496,-3.8565142154693604,11.690999984741211,4.580883502960205,-5.809112071990967
40,1775261977166276,31.15556526184082,3.8383355140686035,10,307.59869384765625,80.50532531738281,42.1539306640625,-1.8286750316619873,-3.853749990463257,11.690895080566406,4.580771446228027,-5.808317184448242
40,1775261977268276,28.3046817779541,2.047637701034546,45,303.68359375,130.06396484375,42.15606689453125,-1.8232190608978271,-3.857928514480591,11.690736770629883,4.580661773681641,-5.807540416717529
40,1775261977367276,32.18336486816406,4.161275863647461,8,292.525634765625,192.20892333984375,42.1612548828125,-1.8237594366073608,-3.8565781116485596,11.690547943115234,4.580555438995361,-5.806825160980225
40,1775261977466276,30.763996124267578,3.6865389347076416,35,335.3318176269531,115.46695709228516,42.167205810546875,-1.8256289958953857,-3.856766939163208,11.69034481048584,4.580471992492676,-5.806360244750977
40,1775261977568276,32.00062561035156,4.0231757164001465,21,355.825927734375,100.06303405761719,42.17437744140625,-1.8306525945663452,-3.8514084815979004,11.690135955810547,4.580383777618408,-5.8058271408081055
40,1775261977667276,29.554670333862305,2.6502182483673096,48,299.43048095703125,128.44297790527344,42.180389404296875,-1.8303334712982178,-3.8548786640167236,11.689949989318848,4.580325126647949,-5.805453777313232
40,1775261977769276,27.795482635498047,2.114091634750366,18,93.11441040039062,142.77127075195312,42.184051513671875,-1.8319189548492432,-3.855689287185669,11.689780235290527,4.580295562744141,-5.805059432983398
40,1775261977868276,27.932186126708984,2.416813373565674,20,359.1187744140625,127.0119400024414,42.18585205078125,-1.830333948135376,-3.8592734336853027,11.689678192138672,4.580329418182373,-5.804506301879883
40,1775261977969276,30.107765197753906,2.545232057571411,5,303.00372314453125,199.81219482421875,42.189697265625,-1.8300248384475708,-3.8587100505828857,11.689613342285156,4.580405235290527,-5.803833961486816
40,1775261978066276,28.801063537597656,2.1557154655456543,17,65.5042724609375,126.01905822753906,42.192169189453125,-1.8308008909225464,-3.8583357334136963,11.689604759216309,4.5804877281188965,-5.803195953369141
40,1775261978168276,29.141239166259766,2.5432145595550537,17,299.6588134765625,95.95211791992188,42.19659423828125,-1.8361011743545532,-3.8551156520843506,11.689656257629395,4.580575466156006,-5.80233097076416
40,1775261978267276,30.002286911010742,2.854616641998291,6,310.35247802734375,163.74656677246094,42.200592041015625,-1.832845687866211,-3.858722448348999,11.689785957336426,4.580686092376709,-5.801626682281494
40,1775261978366276,28.157108306884766,2.3110971450805664,19,3.831207275390625,97.05992126464844,42.20501708984375,-1.8335719108581543,-3.857764959335327,11.689981460571289,4.580833435058594,-5.801062107086182
40,1775261978468276,29.23809051513672,2.77400803565979,15,8.789642333984375,98.23828125,42.20770263671875,-1.831208348274231,-3.859130859375,11.690190315246582,4.5809712409973145,-5.800515651702881
40,1775261978567276,29.169410705566406,2.7772328853607178,47,328.4552001953125,129.0447998046875,42.207977294921875,-1.8319966793060303,-3.858125686645508,11.690398216247559,4.581080436706543,-5.8000712394714355
40,1775261978669276,31.618146896362305,4.2579145431518555,18,306.5147705078125,95.96609497070312,42.212554931640625,-1.8338943719863892,-3.854637861251831,11.690567016601562,4.581165313720703,-5.799720287322998
40,1775261978768276,31.56028938293457,3.6553032398223877,21,5.94671630859375,94.82354736328125,42.212493896484375,-1.8326835632324219,-3.8584957122802734,11.690743446350098,4.581246376037598,-5.799505233764648
40,1775261978868276,27.991811752319336,1.731421709060669,5,293.694580078125,186.26185607910156,42.213623046875,-1.832831621170044,-3.8553850650787354,11.690876960754395,4.581297397613525,-5.799074649810791
40,1775261978966276,39.68660354614258,5.192856311798096,5,300.7593994140625,175.69569396972656,42.216552734375,-1.8238121271133423,-3.864015817642212,11.690948486328125,4.581313610076904,-5.798762798309326
40,1775261979068276,44.36688995361328,4.564702033996582,11,292.23297119140625,186.48387145996094,42.21978759765625,-1.8324986696243286,-3.8567049503326416,11.690975189208984,4.581315994262695,-5.798360824584961
40,1775261979167276,52.655059814453125,5.503164768218994,19,293.436279296875,188.5909881591797,42.223480224609375,-1.8368242979049683,-3.854978561401367,11.690912246704102,4.5812668800354,-5.798134803771973
40,1775261979266276,48.23912048339844,4.301394939422607,51,63.42803955078125,111.27043151855469,42.22625732421875,-1.8379915952682495,-3.8532843589782715,11.690845489501953,4.58120059967041,-5.79794454574585
40,1775261979368276,55.53644561767578,5.237334251403809,77,70.36334228515625,128.52410888671875,42.23016357421875,-1.8326047658920288,-3.8559741973876953,11.690730094909668,4.581112861633301,-5.797660827636719
40,1775261979467276,54.16738510131836,6.792165279388428,113,86.66751098632812,127.42381286621094,42.234466552734375,-1.8350486755371094,-3.8535382747650146,11.69060230255127,4.581026554107666,-5.797510623931885
40,1775261979566276,54.38482666015625,5.791670799255371,26,273.6192626953125,144.00047302246094,42.23529052734375,-1.8341259956359863,-3.8554375171661377,11.69045352935791,4.5809526443481445,-5.79730224609375
40,1775261979668276,60.614234924316406,8.006635665893555,6,295.07818603515625,150.68731689453125,42.237213134765625,-1.836567997932434,-3.852591037750244,11.6903076171875,4.580872058868408,-5.797083854675293
