device,node_id,time_utc_usec,active_intensity,q_factor,histogram_count,azimuth,elevation,yaw,pitch,roll,north,east,down
dev2,43,1780360215771946,22.528562545776367,3.0468454360961914,41,196.64035034179688,21.26902961730957,18.22442626953125,14.470645904541016,6.861884117126465,1.3491709232330322,0.8111618161201477,0.003577245632186532
dev2,43,1780360215939946,19.721466064453125,1.6238834857940674,17,260.9707946777344,-21.336694717407227,18.224700927734375,14.469731330871582,6.8620076179504395,1.3491963148117065,0.8111041784286499,0.0036251272540539503
dev2,43,1780360216107946,20.980531692504883,2.2550179958343506,35,161.0400390625,39.87652587890625,18.227294921875,14.469904899597168,6.8628034591674805,1.3492581844329834,0.8109529614448547,0.0036744801327586174
dev2,43,1780360216275946,20.505258560180664,1.768134355545044,40,224.52438354492188,34.799076080322266,18.235931396484375,14.467817306518555,6.863582134246826,1.3492910861968994,0.8109307885169983,0.0037385644391179085
dev2,43,1780360216443946,22.305797576904297,2.0332889556884766,31,225.061279296875,5.584170818328857,18.240234375,14.466252326965332,6.8632917404174805,1.3493173122406006,0.8110225796699524,0.003766404464840889
dev2,43,1780360216611946,20.268856048583984,2.0170838832855225,21,194.53350830078125,24.601280212402344,18.234588623046875,14.463348388671875,6.863118648529053,1.3492980003356934,0.8111713528633118,0.0037440056912600994
dev2,43,1780360216782946,39.13233947753906,5.2419891357421875,57,75.72854614257812,51.251441955566406,18.233856201171875,14.464674949645996,6.8625030517578125,1.3492308855056763,0.811343789100647,0.0036898315884172916
dev2,43,1780360216950946,50.625022888183594,6.795804023742676,69,76.55126953125,51.76003646850586,18.240081787109375,14.466154098510742,6.860373497009277,1.34921133518219,0.8113925457000732,0.0035705999471247196
dev2,43,1780360217118946,37.851348876953125,4.334931373596191,56,74.08984375,6.489141941070557,18.24951171875,14.464696884155273,6.8595476150512695,1.3492143154144287,0.8114290237426758,0.003424488240852952
dev2,43,1780360217286946,28.435209274291992,2.7093582153320312,49,72.63302612304688,6.943655967712402,18.25494384765625,14.464875221252441,6.857815742492676,1.3491874933242798,0.8114912509918213,0.0032093115150928497
dev2,43,1780360217454946,25.52021026611328,2.349637269973755,23,82.22256469726562,-7.297666549682617,18.258514404296875,14.46690845489502,6.856832981109619,1.349164366722107,0.8116186857223511,0.00304873613640666
dev2,43,1780360217622946,24.147825241088867,2.62558913230896,23,77.9539794921875,34.98753356933594,18.258819580078125,14.467400550842285,6.855113506317139,1.3491135835647583,0.8117473721504211,0.0029933657497167587
dev2,43,1780360217790946,21.09576416015625,1.7638635635375977,32,66.345947265625,6.366611957550049,18.26177978515625,14.467630386352539,6.852853775024414,1.3490785360336304,0.8117361664772034,0.0029365301597863436
dev2,43,1780360217958946,20.770000457763672,1.5231611728668213,26,199.85806274414062,-9.399941444396973,18.26397705078125,14.467927932739258,6.850197792053223,1.3490911722183228,0.8116483092308044,0.002925265347585082
dev2,43,1780360218129946,21.155200958251953,2.0434329509735107,26,200.29678344726562,21.822982788085938,18.265625,14.466556549072266,6.8446946144104,1.3490797281265259,0.8115637898445129,0.0029064659029245377
dev2,43,1780360218297946,22.497875213623047,1.9845819473266602,42,193.99090576171875,22.083005905151367,18.2730712890625,14.468573570251465,6.84402322769165,1.3490608930587769,0.81147301197052,0.0029718175064772367
dev2,43,1780360218465946,21.061996459960938,1.9158726930618286,40,225.54281616210938,21.717227935791016,18.281890869140625,14.46823501586914,6.843720436096191,1.349031925201416,0.811394214630127,0.003012745175510645
dev2,43,1780360218634946,29.124250411987305,2.2593560218811035,12,293.4259948730469,-26.910154342651367,18.285125732421875,14.46658706665039,6.840470314025879,1.348996877670288,0.8113279342651367,0.0029631382785737514
dev2,43,1780360218801946,25.247356414794922,2.1408371925354004,29,247.18724060058594,3.561737537384033,18.285064697265625,14.465228080749512,6.837783336639404,1.3490315675735474,0.8110883235931396,0.0028483099304139614
dev2,43,1780360218972946,26.062496185302734,1.7132887840270996,21,112.50726318359375,-5.019575119018555,18.285308837890625,14.46723461151123,6.83758020401001,1.3490954637527466,0.8109041452407837,0.002772156847640872
dev2,43,1780360219140946,21.19985580444336,1.961443305015564,54,228.7646026611328,24.20050048828125,18.28302001953125,14.4717378616333,6.832505226135254,1.3491580486297607,0.810756266117096,0.002747706137597561
dev2,43,1780360219308946,22.721302032470703,2.018503189086914,31,220.9777374267578,23.14658546447754,18.28192138671875,14.470537185668945,6.831943035125732,1.3492709398269653,0.8106954097747803,0.0026934489142149687
dev2,43,1780360219476946,21.64727210998535,2.4145421981811523,41,192.2501220703125,21.208850860595703,18.28094482421875,14.470468521118164,6.832402229309082,1.3493636846542358,0.8107398152351379,0.002637959783896804
dev2,43,1780360219644946,21.281030654907227,1.9328945875167847,32,194.6230926513672,36.05807113647461,18.28204345703125,14.466595649719238,6.829747200012207,1.3494971990585327,0.8107551336288452,0.0026203724555671215
dev2,43,1780360219812946,47.057804107666016,2.3734512329101562,27,184.67898559570312,38.44776153564453,18.28155517578125,14.465476036071777,6.829355239868164,1.3496079444885254,0.8107565641403198,0.0026356526650488377
dev2,43,1780360219980946,32.71924591064453,1.915438175201416,3,197.57920837402344,-75.78282165527344,18.278533935546875,14.466915130615234,6.824488639831543,1.3497116565704346,0.8107341527938843,0.002630877075716853
dev2,43,1780360220148946,23.040481567382812,2.5429465770721436,21,75.78466796875,-25.3636474609375,18.276031494140625,14.468016624450684,6.8223876953125,1.3497973680496216,0.810737669467926,0.0026456054765731096
dev2,43,1780360220316946,31.09423065185547,5.784093379974365,84,81.30160522460938,6.006228923797607,18.271392822265625,14.47413444519043,6.8196120262146,1.3498502969741821,0.8107364773750305,0.0026566777378320694
dev2,43,1780360220487946,32.89268493652344,3.959576368331909,31,51.35296630859375,67.29495239257812,18.272308349609375,14.472893714904785,6.818444728851318,1.3498778343200684,0.8106815218925476,0.0025551423896104097
